time,PET,T_max,T_min,P,Q_ML,Q_mm,Qual
1941-02-13,5.016,19.264,2.239,0.27,-99.99,-99.99,255
1941-02-14,4.867999999999999,24.061,6.583,0,-99.99,-99.99,255
1941-02-15,5.914,26.493,9.710999999999999,0,-99.99,-99.99,255
1941-02-16,5.7700000000000005,30.854000000000003,12.542,0,-99.99,-99.99,255
1941-02-17,6.093,29.994999999999997,15.956000000000001,1.736,-99.99,-99.99,255
1941-02-18,4.893,23.433,13.803,3.947,-99.99,-99.99,255
1941-02-19,5.534,23.447,11.252,0.07300000000000001,-99.99,-99.99,255
1941-02-20,5.366999999999999,23.442999999999998,9.119,0,-99.99,-99.99,255
1941-02-21,6.175,32.281,12.265,0,-99.99,-99.99,255
1941-02-22,6.069,35.696000000000005,17.136000000000003,0.002,-99.99,-99.99,255
1941-02-23,3.257,29.102,16.354000000000003,0.14500000000000002,-99.99,-99.99,255
1941-02-24,3.3719999999999994,19.436,12.520999999999999,10.815000000000001,-99.99,-99.99,255
1941-02-25,4.358,19.66,10.655000000000001,1.4949999999999999,-99.99,-99.99,255
1941-02-26,4.113999999999999,17.203,5.74,1.224,-99.99,-99.99,255
1941-02-27,5.117999999999999,21.063,7.069,0,-99.99,-99.99,255
1941-02-28,5.391,27.302,10.126999999999999,0.002,-99.99,-99.99,255
1941-03-01,3.217,24.84,15.504,14.296,-99.99,-99.99,255
1941-03-02,4.265,24.604000000000003,14.26,10.742999999999999,-99.99,-99.99,255
1941-03-03,3.166,23.173000000000002,15.443,14.164,-99.99,-99.99,255
1941-03-04,4.44,20.694000000000003,8.723999999999998,4.7,-99.99,-99.99,255
1941-03-05,4.039000000000001,17.087999999999997,9.806000000000001,6.33,-99.99,-99.99,255
1941-03-06,3.774,17.8,6.203,0.047,-99.99,-99.99,255
1941-03-07,5.1579999999999995,20.353,7.351999999999999,0,-99.99,-99.99,255
1941-03-08,4.754,23.825,9.163,0.608,-99.99,-99.99,255
1941-03-09,4.498,16.109,8.164,0.898,-99.99,-99.99,255
1941-03-10,4.035,17.32,6.003,0.986,-99.99,-99.99,255
1941-03-11,2.684,17.921,8.709999999999999,0.015,-99.99,-99.99,255
1941-03-12,3.8249999999999997,16.911,8.804,0,-99.99,-99.99,255
1941-03-13,3.3759999999999994,18.377000000000002,7.5169999999999995,0,-99.99,-99.99,255
1941-03-14,2.5159999999999996,19.6,9.305000000000001,0,-99.99,-99.99,255
1941-03-15,2.8409999999999997,18.349,10.481,0.007,-99.99,-99.99,255
1941-03-16,3.5,19.693,11.492,0.001,-99.99,-99.99,255
1941-03-17,3.3939999999999997,20.717000000000002,8.569,0.062,-99.99,-99.99,255
1941-03-18,2.68,22.226,11.603,0.041,-99.99,-99.99,255
1941-03-19,2.74,18.518,14.126,6.292,-99.99,-99.99,255
1941-03-20,2.8309999999999995,20.794999999999998,12.733999999999998,44.553,-99.99,-99.99,255
1941-03-21,2.003,16.426,8.769,18.127000000000002,-99.99,-99.99,255
1941-03-22,2.388,11.149,4.1259999999999994,19.113000000000003,-99.99,-99.99,255
1941-03-23,2.9389999999999996,13.959000000000001,5.1979999999999995,5.982,-99.99,-99.99,255
1941-03-24,2.4949999999999997,17.852,6.835,0.8580000000000001,-99.99,-99.99,255
1941-03-25,2.2359999999999998,17.56,10.536,1.538,-99.99,-99.99,255
1941-03-26,2.407,15.04,8.381,9.578,-99.99,-99.99,255
1941-03-27,2.003,13.826,9.259,5.063,-99.99,-99.99,255
1941-03-28,2.582,15.412,8.369000000000002,3.71,-99.99,-99.99,255
1941-03-29,3.5919999999999996,18.504,7.998,0.388,-99.99,-99.99,255
1941-03-30,3.427,21.021,8.11,0.001,-99.99,-99.99,255
1941-03-31,3.771,26.177000000000003,9.230999999999998,0.085,-99.99,-99.99,255
1941-04-01,3.3859999999999997,27.64,11.08,0,-99.99,-99.99,255
1941-04-02,3.4099999999999997,29.24,13.412,0.001,-99.99,-99.99,255
1941-04-03,1.601,14.475000000000001,11.543999999999999,0.17700000000000002,-99.99,-99.99,255
1941-04-04,2.4619999999999997,14.466000000000001,8.056000000000001,17.043,-99.99,-99.99,255
1941-04-05,2.066,13.357000000000001,7.518,2.8709999999999996,-99.99,-99.99,255
1941-04-06,2.381,12.319,6.243,0.234,-99.99,-99.99,255
1941-04-07,2.641,14.017,4.008,0.268,-99.99,-99.99,255
1941-04-08,1.395,16.133000000000003,4.373,0,-99.99,-99.99,255
1941-04-09,2.719,17.667,5.531000000000001,0,-99.99,-99.99,255
1941-04-10,3.231,18.387999999999998,4.07,0.044,-99.99,-99.99,255
1941-04-11,3.0549999999999997,23.393,7.6899999999999995,0,-99.99,-99.99,255
1941-04-12,2.448,20.251,10.057,0,-99.99,-99.99,255
1941-04-13,2.749,20.513,9.804,0,-99.99,-99.99,255
1941-04-14,2.6159999999999997,19.184,11.107,0,-99.99,-99.99,255
1941-04-15,2.5109999999999997,21.647000000000002,10.942,0.003,-99.99,-99.99,255
1941-04-16,2.484,20.761999999999997,10.643999999999998,0.001,-99.99,-99.99,255
1941-04-17,1.811,19.9,13.217999999999998,0.198,-99.99,-99.99,255
1941-04-18,2.158,23.205,12.988,0.4,-99.99,-99.99,255
1941-04-19,2.473,24.467999999999996,14.161,0.001,-99.99,-99.99,255
1941-04-20,1.8860000000000001,18.962999999999997,11.786,0.002,-99.99,-99.99,255
1941-04-21,1.468,16.024,11.416,3.731,-99.99,-99.99,255
1941-04-22,2.03,17.232,11.503,8.145999999999999,-99.99,-99.99,255
1941-04-23,1.704,21.069,11.079,1.274,-99.99,-99.99,255
1941-04-24,1.3980000000000001,18.433,13.662,0.079,-99.99,-99.99,255
1941-04-25,1.845,16.664,10.263,9.373000000000001,-99.99,-99.99,255
1941-04-26,1.778,12.338,7.199,5.6659999999999995,-99.99,-99.99,255
1941-04-27,1.91,11.464,5.127999999999999,0.004,-99.99,-99.99,255
1941-04-28,1.895,11.113999999999999,1.7429999999999999,0.275,-99.99,-99.99,255
1941-04-29,1.534,14.082,6.028,0.308,-99.99,-99.99,255
1941-04-30,1.4309999999999998,16.214000000000002,5.183,0.14900000000000002,-99.99,-99.99,255
1941-05-01,1.835,13.238999999999999,6.835,0.255,-99.99,-99.99,255
1941-05-02,1.9769999999999999,14.765,6.053,1.274,-99.99,-99.99,255
1941-05-03,1.521,16.897000000000002,5.313999999999999,0.002,-99.99,-99.99,255
1941-05-04,1.765,16.907999999999998,5.016,0,-99.99,-99.99,255
1941-05-05,1.902,16.713,1.531,0.10700000000000001,-99.99,-99.99,255
1941-05-06,2.064,18.344,4.561999999999999,0.024,-99.99,-99.99,255
1941-05-07,1.6960000000000002,19.899,4.889,0,-99.99,-99.99,255
1941-05-08,1.105,17.713,4.059,2.3169999999999997,-99.99,-99.99,255
1941-05-09,1.329,12.647999999999998,9.604,12.485000000000001,-99.99,-99.99,255
1941-05-10,1.104,12.297999999999998,6.329,2.5309999999999997,-99.99,-99.99,255
1941-05-11,1.1720000000000002,12.949,9.736999999999998,2.4509999999999996,-99.99,-99.99,255
1941-05-12,1.234,13.453000000000001,5.813999999999999,1.322,-99.99,-99.99,255
1941-05-13,0.8160000000000001,9.962000000000002,6.206,0.48100000000000004,-99.99,-99.99,255
1941-05-14,1.2309999999999999,10.838,3.269,3.0959999999999996,-99.99,-99.99,255
1941-05-15,0.914,10.546999999999999,4.42,0.064,-99.99,-99.99,255
1941-05-16,1.116,11.738999999999999,5.372,0.05,-99.99,-99.99,255
1941-05-17,1.2,8.847999999999999,3.5,2.3699999999999997,-99.99,-99.99,255
1941-05-18,1.067,9.11,2.2,1.1900000000000002,-99.99,-99.99,255
1941-05-19,0.976,10.232,2.2319999999999998,0.8600000000000001,-99.99,-99.99,255
1941-05-20,1.081,11.31,-0.984,0,-99.99,-99.99,255
1941-05-21,1.1340000000000001,11.482000000000001,1.313,0.04,-99.99,-99.99,255
1941-05-22,1.185,15.959000000000001,5.111,4.0760000000000005,-99.99,-99.99,255
1941-05-23,1.018,14.503,8.573,0.995,-99.99,-99.99,255
1941-05-24,0.989,9.96,3.527,5.046,-99.99,-99.99,255
1941-05-25,0.974,10.236999999999998,0.8190000000000001,0.688,-99.99,-99.99,255
1941-05-26,1.04,10.3,4.866,5.053999999999999,-99.99,-99.99,255
1941-05-27,0.968,11.776,4.779000000000001,1.805,-99.99,-99.99,255
1941-05-28,0.733,10.176,4.863999999999999,1.304,-99.99,-99.99,255
1941-05-29,0.8190000000000001,9.716999999999999,5.57,0,-99.99,-99.99,255
1941-05-30,1,14.423,2.9959999999999996,0.032,-99.99,-99.99,255
1941-05-31,0.532,11.700999999999999,3.584,0,-99.99,-99.99,255
1941-06-01,0.6659999999999999,12.133999999999999,7.346,3.2670000000000003,-99.99,-99.99,255
1941-06-02,0.889,9.416,4.323999999999999,21.497,-99.99,-99.99,255
1941-06-03,0.8,10.735,6.646999999999999,5.3919999999999995,-99.99,-99.99,255
1941-06-04,0.8,10.353000000000002,3.9709999999999996,3.96,-99.99,-99.99,255
1941-06-05,0.8,10.855000000000002,1.557,0.034999999999999996,-99.99,-99.99,255
1941-06-06,0.6599999999999999,10.785,3.002,0.056,-99.99,-99.99,255
1941-06-07,0.8270000000000001,12.793,4.425,0,-99.99,-99.99,255
1941-06-08,0.656,10.25,7.043,0.17600000000000002,-99.99,-99.99,255
1941-06-09,0.709,6.805,5.388,42.94,-99.99,-99.99,255
1941-06-10,0.649,8.423,3.2840000000000003,27.997999999999998,-99.99,-99.99,255
1941-06-11,0.763,8.604,5.6899999999999995,9.501,-99.99,-99.99,255
1941-06-12,0.6,8.677,6.369,8.381,-99.99,-99.99,255
1941-06-13,0.7,7.831,3.464,3.275,-99.99,-99.99,255
1941-06-14,0.8660000000000001,7.114999999999999,3.461,0.361,-99.99,-99.99,255
1941-06-15,1.023,8.293,0.522,0.006,-99.99,-99.99,255
1941-06-16,0.8250000000000001,9.852000000000002,-0.127,0.048,-99.99,-99.99,255
1941-06-17,0.711,10.825000000000001,2.566,0.447,-99.99,-99.99,255
1941-06-18,0.927,12.243999999999998,7.178,2.0949999999999998,-99.99,-99.99,255
1941-06-19,0.6,11.262,5.302,0.006,-99.99,-99.99,255
1941-06-20,0.8600000000000001,10.361,6.045,6.777,-99.99,-99.99,255
1941-06-21,0.73,7.667999999999999,4.587,37.133,-99.99,-99.99,255
1941-06-22,0.6869999999999999,8.897,4.768,10.092,-99.99,-99.99,255
1941-06-23,0.812,9.33,2.044,3.094,-99.99,-99.99,255
1941-06-24,0.8770000000000001,11.247999999999998,0.768,0.03,-99.99,-99.99,255
1941-06-25,0.691,9.361,1.514,0.15400000000000003,-99.99,-99.99,255
1941-06-26,0.6779999999999999,8.832,3.286,0.605,-99.99,-99.99,255
1941-06-27,0.742,8.806000000000001,3.797,2.884,-99.99,-99.99,255
1941-06-28,0.7,8.987,1.8760000000000001,0.231,-99.99,-99.99,255
1941-06-29,0.771,9.722,3.205,0.08,-99.99,-99.99,255
1941-06-30,0.764,8.904,5.263,0.20800000000000002,-99.99,-99.99,255
1941-07-01,0.6829999999999999,12.359000000000002,7.026,8.306000000000001,-99.99,-99.99,255
1941-07-02,0.601,10.129,5.5569999999999995,7.7490000000000006,-99.99,-99.99,255
1941-07-03,0.727,11.564,8.011,13.581,-99.99,-99.99,255
1941-07-04,0.723,10.745,7.821999999999999,13.713999999999999,-99.99,-99.99,255
1941-07-05,0.58,8.515,2.548,11.6,-99.99,-99.99,255
1941-07-06,0.739,7.063999999999999,4.329,12.758,-99.99,-99.99,255
1941-07-07,0.705,7.023999999999999,4.193,11.415000000000001,-99.99,-99.99,255
1941-07-08,0.889,8.165000000000001,1.584,1.336,-99.99,-99.99,255
1941-07-09,0.689,7.382,1.605,0.375,-99.99,-99.99,255
1941-07-10,0.636,7.979000000000001,2.9139999999999997,0.355,-99.99,-99.99,255
1941-07-11,0.626,8.559000000000001,1.6800000000000002,0.032,-99.99,-99.99,255
1941-07-12,0.554,8.604,-0.38,0.043000000000000003,-99.99,-99.99,255
1941-07-13,0.804,8.808,2.159,0.14600000000000002,-99.99,-99.99,255
1941-07-14,0.465,7.217,3.9899999999999998,2.0949999999999998,-99.99,-99.99,255
1941-07-15,0.713,8.362000000000002,5.407,11.756,-99.99,-99.99,255
1941-07-16,0.81,9.613,6.402,4.066,-99.99,-99.99,255
1941-07-17,0.8660000000000001,8.793999999999999,4.542,2.445,-99.99,-99.99,255
1941-07-18,1.1700000000000002,9.359000000000002,-1.374,0.509,-99.99,-99.99,255
1941-07-19,0.582,7.452,-0.182,0.729,-99.99,-99.99,255
1941-07-20,0.914,8.491,0.8410000000000001,1.799,-99.99,-99.99,255
1941-07-21,0.8270000000000001,8.733999999999998,2.699,1.822,-99.99,-99.99,255
1941-07-22,0.8560000000000001,8.79,4.101,15.622,-99.99,-99.99,255
1941-07-23,0.923,7.891,3.799,4.234,-99.99,-99.99,255
1941-07-24,0.742,9.354000000000001,4.3069999999999995,0.458,-99.99,-99.99,255
1941-07-25,1.1,7.117999999999999,2.807,2.117,-99.99,-99.99,255
1941-07-26,0.962,6.979000000000001,-0.47500000000000003,0.023,-99.99,-99.99,255
1941-07-27,0.9560000000000001,6.8469999999999995,0.29000000000000004,0.002,-99.99,-99.99,255
1941-07-28,0.7909999999999999,8.112,2.178,0.916,-99.99,-99.99,255
1941-07-29,0.973,8.873000000000001,4.073,17.05,-99.99,-99.99,255
1941-07-30,1.133,10.772,4.476000000000001,2.0589999999999997,-99.99,-99.99,255
1941-07-31,1.444,12.632,3.377,0.025,-99.99,-99.99,255
1941-08-01,1.588,13.626,5.179,7.029,-99.99,-99.99,255
1941-08-02,1.55,14.05,5.045,0,-99.99,-99.99,255
1941-08-03,1.2389999999999999,13.604,4.308,0,-99.99,-99.99,255
1941-08-04,1.1260000000000001,11.736999999999998,3.927,1.6820000000000002,-99.99,-99.99,255
1941-08-05,0.93,6.837,2.397,20.752,-99.99,-99.99,255
1941-08-06,1.12,5.289000000000001,1.381,5.452,-99.99,-99.99,255
1941-08-07,1.256,6.55,1.889,6.048,-99.99,-99.99,255
1941-08-08,0.9420000000000001,6.436000000000001,2.4859999999999998,9.116,-99.99,-99.99,255
1941-08-09,1.364,7.946000000000001,2.664,0.776,-99.99,-99.99,255
1941-08-10,1.124,8.125,1.972,3.944,-99.99,-99.99,255
1941-08-11,1.1580000000000001,7.775,3.0149999999999997,10.030999999999999,-99.99,-99.99,255
1941-08-12,1.492,7.748,2.193,21.679000000000002,-99.99,-99.99,255
1941-08-13,1.448,7.476000000000001,1.292,5.359999999999999,-99.99,-99.99,255
1941-08-14,1.171,7.859999999999999,3.0989999999999998,0.5750000000000001,-99.99,-99.99,255
1941-08-15,1.6920000000000002,8.828,0.401,1.036,-99.99,-99.99,255
1941-08-16,2.008,11.088,-0.728,0.002,-99.99,-99.99,255
1941-08-17,1.522,12.462000000000002,2.238,0,-99.99,-99.99,255
1941-08-18,1.85,11.736999999999998,1.059,0.056,-99.99,-99.99,255
1941-08-19,1.9549999999999998,12.418,2.3749999999999996,0.018000000000000002,-99.99,-99.99,255
1941-08-20,1.6,12.958,1.361,0.041,-99.99,-99.99,255
1941-08-21,1.657,14.613,2.587,0.027,-99.99,-99.99,255
1941-08-22,1.4009999999999998,14.238999999999999,6.217,0.058,-99.99,-99.99,255
1941-08-23,1.264,11.998,4.616,10.883000000000001,-99.99,-99.99,255
1941-08-24,0.6829999999999999,6.119999999999999,5.124999999999999,10.245999999999999,-99.99,-99.99,255
1941-08-25,2.089,8.565000000000001,6.302,16.321,-99.99,-99.99,255
1941-08-26,1.37,7.508,3.6830000000000003,0.965,-99.99,-99.99,255
1941-08-27,2.0159999999999996,10.097,2.2880000000000003,0.14600000000000002,-99.99,-99.99,255
1941-08-28,1.578,9.637999999999998,2.07,0.05,-99.99,-99.99,255
1941-08-29,1.813,9.809000000000001,4.099,0.054000000000000006,-99.99,-99.99,255
1941-08-30,1.357,12.257,3.468,0,-99.99,-99.99,255
1941-08-31,1.9309999999999998,16.904999999999998,6.705,0.015,-99.99,-99.99,255
1941-09-01,2.577,17.224999999999998,5.712,0,-99.99,-99.99,255
1941-09-02,1.784,11.18,6.76,3.726,-99.99,-99.99,255
1941-09-03,2.653,9.383000000000001,1.998,5.833,-99.99,-99.99,255
1941-09-04,1.08,8.386000000000001,-0.14800000000000002,0,-99.99,-99.99,255
1941-09-05,2.4919999999999995,9.336,4.393,13.553,-99.99,-99.99,255
1941-09-06,1.619,11.053,1.305,0.004,-99.99,-99.99,255
1941-09-07,1.793,12.402000000000001,6.021,5.1579999999999995,-99.99,-99.99,255
1941-09-08,2.444,16.024,5.984,2.026,-99.99,-99.99,255
1941-09-09,1.964,12.171,6.218,0.8320000000000001,-99.99,-99.99,255
1941-09-10,2.177,9.05,1.952,0.321,-99.99,-99.99,255
1941-09-11,2.217,8.555000000000001,2.9339999999999997,7.887,-99.99,-99.99,255
1941-09-12,2.107,8.248999999999999,3.3409999999999997,2.124,-99.99,-99.99,255
1941-09-13,2.57,10.514,2.567,0.22,-99.99,-99.99,255
1941-09-14,2.867,14.968,1.4309999999999998,0.1,-99.99,-99.99,255
1941-09-15,1.702,8.753,6.646,4.477,-99.99,-99.99,255
1941-09-16,2.7159999999999997,9.976,3.1159999999999997,6.813,-99.99,-99.99,255
1941-09-17,3.0359999999999996,11.449,2.289,0.8430000000000001,-99.99,-99.99,255
1941-09-18,3.044,15.037999999999998,0.8290000000000001,0.022,-99.99,-99.99,255
1941-09-19,2.545,18.636000000000003,4.541,0.025,-99.99,-99.99,255
1941-09-20,3.9,19.017000000000003,7.971000000000001,0,-99.99,-99.99,255
1941-09-21,3.8609999999999998,16.74,7.799,0.004,-99.99,-99.99,255
1941-09-22,1.9509999999999998,16.196,4.526999999999999,0,-99.99,-99.99,255
1941-09-23,2.1559999999999997,10.345,5.098,25.818,-99.99,-99.99,255
1941-09-24,2.397,12.133,5.619,21.894000000000002,-99.99,-99.99,255
1941-09-25,2.907,10.643999999999998,4.085,5.414,-99.99,-99.99,255
1941-09-26,3.437,14.199,2.22,5.114999999999999,-99.99,-99.99,255
1941-09-27,2.0109999999999997,18.343,5.146,1.113,-99.99,-99.99,255
1941-09-28,2.774,13.683,6.256,1.424,-99.99,-99.99,255
1941-09-29,2.8719999999999994,11.988,3.2670000000000003,3.3359999999999994,-99.99,-99.99,255
1941-09-30,1.065,9.008,6.382,4.947,-99.99,-99.99,255
1941-10-01,3.2430000000000003,9.230999999999998,2.9219999999999997,28.615000000000002,-99.99,-99.99,255
1941-10-02,3.3549999999999995,11.529,4.223999999999999,0.74,-99.99,-99.99,255
1941-10-03,2.3299999999999996,12.706999999999999,4.719,0.068,-99.99,-99.99,255
1941-10-04,2.178,18.559,9.052000000000001,1.006,-99.99,-99.99,255
1941-10-05,1.776,12.652000000000001,8.008,9.754,-99.99,-99.99,255
1941-10-06,4.008,16.762999999999998,6.265,10.205,-99.99,-99.99,255
1941-10-07,4.04,13.354000000000001,7.229,4.808,-99.99,-99.99,255
1941-10-08,3.1559999999999997,10.142999999999999,3.8059999999999996,2.6670000000000003,-99.99,-99.99,255
1941-10-09,3.638,9.720999999999998,2.4339999999999997,7.082,-99.99,-99.99,255
1941-10-10,3.046,11.477,3.823,2.534,-99.99,-99.99,255
1941-10-11,3.8,12.265,4.418,0.065,-99.99,-99.99,255
1941-10-12,4.75,13.257,4.001,0.061,-99.99,-99.99,255
1941-10-13,4.505,14.195,4.269,0.10200000000000001,-99.99,-99.99,255
1941-10-14,4.5760000000000005,17.628,3.424,0.028999999999999998,-99.99,-99.99,255
1941-10-15,3.9309999999999996,13.466000000000001,5.725,0,-99.99,-99.99,255
1941-10-16,4.131,15.09,1.058,0.01,-99.99,-99.99,255
1941-10-17,3.5389999999999997,19.617000000000004,8.602,0.07800000000000001,-99.99,-99.99,255
1941-10-18,3.9579999999999997,16.646,6.219,0.185,-99.99,-99.99,255
1941-10-19,4.89,20.814000000000004,6.098,0.016,-99.99,-99.99,255
1941-10-20,3.289,14.756,7.691999999999999,0.7909999999999999,-99.99,-99.99,255
1941-10-21,3.8569999999999998,12.640999999999998,3.9339999999999997,2.108,-99.99,-99.99,255
1941-10-22,4.058,12.61,4.089,0.9,-99.99,-99.99,255
1941-10-23,4.136,12.174,2.633,0.049,-99.99,-99.99,255
1941-10-24,4.592,14.202,0.14200000000000002,0.41000000000000003,-99.99,-99.99,255
1941-10-25,3.162,20.3,3.19,0.001,-99.99,-99.99,255
1941-10-26,3.669,13.105,6.543,16.006,-99.99,-99.99,255
1941-10-27,3.8779999999999997,13.723999999999998,4.599,16.477,-99.99,-99.99,255
1941-10-28,4.813999999999999,20.337000000000003,4.261,0.355,-99.99,-99.99,255
1941-10-29,2.662,12.476,6.981000000000001,0.42000000000000004,-99.99,-99.99,255
1941-10-30,4.154999999999999,12.468,3.7070000000000003,2.5909999999999997,-99.99,-99.99,255
1941-10-31,4.52,13.397,3.9699999999999998,0.909,-99.99,-99.99,255
1941-11-01,4.845,16.597,5.805,0.014,-99.99,-99.99,255
1941-11-02,5.45,19.379,6.351999999999999,0,-99.99,-99.99,255
1941-11-03,5.416,26.407999999999998,6.103999999999999,0.062,-99.99,-99.99,255
1941-11-04,2.429,24.551000000000002,12.801,0.14700000000000002,-99.99,-99.99,255
1941-11-05,3.8419999999999996,21.029,11.713999999999999,23.19,-99.99,-99.99,255
1941-11-06,4.375,14.844,4.75,9.888,-99.99,-99.99,255
1941-11-07,4.734,14.729,3.988,1.811,-99.99,-99.99,255
1941-11-08,5.21,20.352,4.593999999999999,0.001,-99.99,-99.99,255
1941-11-09,3.8089999999999997,20.237000000000002,8.126999999999999,0,-99.99,-99.99,255
1941-11-10,3.4139999999999997,14.58,9.06,6.3790000000000004,-99.99,-99.99,255
1941-11-11,4.313,14.939,5.572,1.875,-99.99,-99.99,255
1941-11-12,3.7600000000000002,16.352,4.707,2.9339999999999997,-99.99,-99.99,255
1941-11-13,5.25,17.601000000000003,8.197,1.7189999999999999,-99.99,-99.99,255
1941-11-14,5.359999999999999,16.654000000000003,7.705,0.6839999999999999,-99.99,-99.99,255
1941-11-15,5.08,16.775,6.71,0.003,-99.99,-99.99,255
1941-11-16,4.132,15.353000000000002,6.191,0,-99.99,-99.99,255
1941-11-17,4.638,18.033,5.1049999999999995,0.001,-99.99,-99.99,255
1941-11-18,2.219,22.781,9.29,0.043000000000000003,-99.99,-99.99,255
1941-11-19,5.463,21.91,10.076,1.116,-99.99,-99.99,255
1941-11-20,3.864,19.799,8.434,0.098,-99.99,-99.99,255
1941-11-21,5.5,16.964,9.450000000000001,9.161,-99.99,-99.99,255
1941-11-22,5.465,21.022,6.96,0.007,-99.99,-99.99,255
1941-11-23,5.003,27.877000000000002,9.015,0,-99.99,-99.99,255
1941-11-24,5.349,19.457,8.479000000000001,0.003,-99.99,-99.99,255
1941-11-25,4.866999999999999,21.379,6.909000000000001,0,-99.99,-99.99,255
1941-11-26,5.995,22.807000000000002,9.213,0,-99.99,-99.99,255
1941-11-27,5.476000000000001,21.212,9.440999999999999,0,-99.99,-99.99,255
1941-11-28,5.833,23.058,5.662999999999999,0,-99.99,-99.99,255
1941-11-29,5.0249999999999995,31.075,11.740999999999998,0,-99.99,-99.99,255
1941-11-30,3.344,18.661,12.432,0.031,-99.99,-99.99,255
1941-12-01,4.4350000000000005,19.334000000000003,9.98,12.283,-99.99,-99.99,255
1941-12-02,4.348,18.04,5.116999999999999,0.755,-99.99,-99.99,255
1941-12-03,3.1630000000000003,16.967,5.7700000000000005,0.091,-99.99,-99.99,255
1941-12-04,3.4109999999999996,12.710999999999999,3.598,20.35,-99.99,-99.99,255
1941-12-05,1.797,11.129999999999999,5.382,56.043,-99.99,-99.99,255
1941-12-06,4.8069999999999995,14.296,6.0360000000000005,11.007,-99.99,-99.99,255
1941-12-07,2.698,13.725999999999999,5.526,4.337,-99.99,-99.99,255
1941-12-08,3.828,15.408,5.1339999999999995,5.896,-99.99,-99.99,255
1941-12-09,5.787,17.189,6.841,2.8659999999999997,-99.99,-99.99,255
1941-12-10,6.762,23.444,5.14,0.48900000000000005,-99.99,-99.99,255
1941-12-11,6.452,29.68,9.977,0,-99.99,-99.99,255
1941-12-12,6.638,20.032,11.302000000000001,0,-99.99,-99.99,255
1941-12-13,6.87,32.706,12.110999999999999,0.001,-99.99,-99.99,255
1941-12-14,5.39,33.22500000000001,14.709,0.039,-99.99,-99.99,255
1941-12-15,3.75,20.326,12.326,0.028999999999999998,-99.99,-99.99,255
1941-12-16,6.591,18.459999999999997,9.431,0,-99.99,-99.99,255
1941-12-17,6.664999999999999,21.643,8.549,0,-99.99,-99.99,255
1941-12-18,5.813999999999999,30.856,10.418,0.001,-99.99,-99.99,255
1941-12-19,7.470000000000001,31.033,15.309000000000001,0.35,-99.99,-99.99,255
1941-12-20,5.389,21.919,13.964,6.917,-99.99,-99.99,255
